,X,Y,Z,          U-U1,          U-U2,          U-U3,S11,S22,S12
686,24.0,48.0,0.0,   127.922E-06,  -16.0646E-06,  -61.9006E-03,0.00295143,0.00826281,-0.00333858
687,23.0,48.0,0.0,   124.137E-06,  -15.3952E-06,  -62.8258E-03,0.00332547,0.00947277,-0.00318494
692,22.0,48.0,0.0,   120.064E-06,  -14.6277E-06,  -63.6974E-03,0.00368318,0.0106351,-0.00303275
695,21.0,48.0,0.0,   115.739E-06,  -13.7926E-06,  -64.5177E-03,0.00402455,0.0117486,-0.00288207
696,20.0,48.0,0.0,   111.196E-06,  -12.9154E-06,  -65.2884E-03,0.0043496,0.0128126,-0.00273292
701,19.0,48.0,0.0,   106.463E-06,  -12.0172E-06,  -66.0113E-03,0.00465835,0.0138264,-0.00258532
702,18.0,48.0,0.0,   101.565E-06,  -11.1153E-06,  -66.6879E-03,0.00495084,0.0147892,-0.00243925
707,17.0,48.0,0.0,   96.5230E-06,  -10.2241E-06,  -67.3199E-03,0.00522712,0.0157007,-0.0022947
710,16.0,48.0,0.0,   91.3543E-06,  -9.35500E-06,  -67.9086E-03,0.00548723,0.0165605,-0.00215161
711,15.0,48.0,0.0,   86.0751E-06,  -8.51725E-06,  -68.4553E-03,0.00573122,0.0173685,-0.00200994
716,14.0,48.0,0.0,   80.6987E-06,  -7.71819E-06,  -68.9612E-03,0.00595913,0.0181242,-0.00186962
717,13.0,48.0,0.0,   75.2371E-06,  -6.96351E-06,  -69.4274E-03,0.00617104,0.0188278,-0.00173058
722,12.0,48.0,0.0,   69.7006E-06,  -6.25756E-06,  -69.8551E-03,0.00636698,0.019479,-0.00159275
725,11.0,48.0,0.0,   64.0982E-06,  -5.60356E-06,  -70.2451E-03,0.00654702,0.0200779,-0.00145604
726,10.0,48.0,0.0,   58.4380E-06,  -5.00383E-06,  -70.5983E-03,0.0067112,0.0206244,-0.00132036
731,9.0,48.0,0.0,   52.7274E-06,  -4.45996E-06,  -70.9155E-03,0.00685957,0.0211186,-0.00118562
732,8.0,48.0,0.0,   46.9728E-06,  -3.97295E-06,  -71.1974E-03,0.00699219,0.0215605,-0.00105174
737,7.0,48.0,0.0,   41.1803E-06,  -3.54335E-06,  -71.4446E-03,0.00710909,0.0219502,-0.000918611
740,6.0,48.0,0.0,   35.3554E-06,  -3.17142E-06,  -71.6578E-03,0.00721032,0.0222878,-0.000786149
741,5.0,48.0,0.0,   29.5033E-06,  -2.85717E-06,  -71.8373E-03,0.00729591,0.0225733,-0.000654255
746,4.0,48.0,0.0,   23.6289E-06,  -2.60046E-06,  -71.9837E-03,0.00736589,0.0228068,-0.000522836
747,3.0,48.0,0.0,   17.7368E-06,  -2.40110E-06,  -72.0972E-03,0.0074203,0.0229884,-0.000391795
752,2.0,48.0,0.0,   11.8318E-06,  -2.25889E-06,  -72.1781E-03,0.00745914,0.023118,-0.000261039
755,1.0,48.0,0.0,   5.91804E-06,  -2.17365E-06,  -72.2265E-03,0.00748244,0.0231958,-0.000130472
756,0.0,48.0,0.0,   10.7486E-15,  -2.14525E-06,  -72.2427E-03,0.00749021,0.0232217,-9.09495e-13
761,-1.0,48.0,0.0,  -5.91804E-06,  -2.17365E-06,  -72.2265E-03,0.00748244,0.0231958,0.000130472
762,-2.0,48.0,0.0,  -11.8318E-06,  -2.25889E-06,  -72.1781E-03,0.00745914,0.023118,0.000261039
767,-3.0,48.0,0.0,  -17.7368E-06,  -2.40110E-06,  -72.0972E-03,0.0074203,0.0229884,0.000391795
770,-4.0,48.0,0.0,  -23.6289E-06,  -2.60046E-06,  -71.9837E-03,0.00736589,0.0228068,0.000522836
771,-5.0,48.0,0.0,  -29.5033E-06,  -2.85717E-06,  -71.8373E-03,0.00729591,0.0225733,0.000654255
776,-6.0,48.0,0.0,  -35.3554E-06,  -3.17142E-06,  -71.6578E-03,0.00721032,0.0222878,0.000786149
777,-7.0,48.0,0.0,  -41.1803E-06,  -3.54335E-06,  -71.4446E-03,0.00710909,0.0219502,0.000918611
782,-8.0,48.0,0.0,  -46.9728E-06,  -3.97295E-06,  -71.1974E-03,0.00699219,0.0215605,0.00105174
785,-9.0,48.0,0.0,  -52.7274E-06,  -4.45996E-06,  -70.9155E-03,0.00685957,0.0211186,0.00118562
786,-10.0,48.0,0.0,  -58.4380E-06,  -5.00383E-06,  -70.5983E-03,0.0067112,0.0206244,0.00132036
791,-11.0,48.0,0.0,  -64.0982E-06,  -5.60356E-06,  -70.2451E-03,0.00654702,0.0200779,0.00145604
792,-12.0,48.0,0.0,  -69.7006E-06,  -6.25756E-06,  -69.8551E-03,0.00636698,0.019479,0.00159275
797,-13.0,48.0,0.0,  -75.2371E-06,  -6.96351E-06,  -69.4274E-03,0.00617104,0.0188278,0.00173058
800,-14.0,48.0,0.0,  -80.6987E-06,  -7.71819E-06,  -68.9612E-03,0.00595913,0.0181242,0.00186962
801,-15.0,48.0,0.0,  -86.0751E-06,  -8.51725E-06,  -68.4553E-03,0.00573121,0.0173685,0.00200994
806,-16.0,48.0,0.0,  -91.3543E-06,  -9.35500E-06,  -67.9086E-03,0.00548723,0.0165606,0.00215161
807,-17.0,48.0,0.0,  -96.5230E-06,  -10.2241E-06,  -67.3199E-03,0.00522712,0.0157007,0.0022947
812,-18.0,48.0,0.0,  -101.565E-06,  -11.1153E-06,  -66.6879E-03,0.00495084,0.0147892,0.00243925
815,-19.0,48.0,0.0,  -106.463E-06,  -12.0172E-06,  -66.0113E-03,0.00465835,0.0138264,0.00258532
816,-20.0,48.0,0.0,  -111.196E-06,  -12.9154E-06,  -65.2884E-03,0.0043496,0.0128126,0.00273292
821,-21.0,48.0,0.0,  -115.739E-06,  -13.7926E-06,  -64.5177E-03,0.00402455,0.0117486,0.00288207
822,-22.0,48.0,0.0,  -120.064E-06,  -14.6277E-06,  -63.6974E-03,0.00368318,0.0106351,0.00303275
827,-23.0,48.0,0.0,  -124.137E-06,  -15.3952E-06,  -62.8258E-03,0.00332547,0.00947277,0.00318494
830,-24.0,48.0,0.0,  -127.922E-06,  -16.0646E-06,  -61.9006E-03,0.00295143,0.00826281,0.00333858
831,-25.0,48.0,0.0,  -131.373E-06,  -16.5991E-06,  -60.9199E-03,0.0025611,0.00700646,0.0034936
836,-26.0,48.0,0.0,  -134.440E-06,  -16.9553E-06,  -59.8813E-03,0.00215458,0.00570521,0.00364989
837,-27.0,48.0,0.0,  -137.065E-06,  -17.0814E-06,  -58.7821E-03,0.00173203,0.00436087,0.00380737
842,-28.0,48.0,0.0,  -139.181E-06,  -16.9159E-06,  -57.6197E-03,0.00129374,0.00297562,0.00396594
845,-29.0,48.0,0.0,  -140.713E-06,  -16.3869E-06,  -56.3909E-03,0.00084024,0.00155208,0.00412555
846,-30.0,48.0,0.0,  -141.580E-06,  -15.4100E-06,  -55.0922E-03,0.000372349,9.34759e-05,0.00428625
851,-31.0,48.0,0.0,  -141.689E-06,  -13.8876E-06,  -53.7198E-03,-0.00010858,-0.00139612,0.00444831
852,-32.0,48.0,0.0,  -140.944E-06,  -11.7091E-06,  -52.2690E-03,-0.000600399,-0.00291145,0.00461231
857,-33.0,48.0,0.0,  -139.247E-06,  -8.75173E-06,  -50.7346E-03,-0.00109974,-0.00444554,0.00477948
860,-34.0,48.0,0.0,  -136.502E-06,  -4.88543E-06,  -49.1101E-03,-0.00160138,-0.00598883,0.004952
861,-35.0,48.0,0.0,  -132.625E-06,   17.4069E-09,  -47.3873E-03,-0.00209742,-0.00752792,0.00513358
866,-36.0,48.0,0.0,  -127.554E-06,   6.06375E-06,  -45.5560E-03,-0.00257611,-0.00904372,0.00533028
867,-37.0,48.0,0.0,  -121.269E-06,   13.3090E-06,  -43.6026E-03,-0.0030205,-0.0105088,0.00555153
872,-38.0,48.0,0.0,  -113.803E-06,   21.7085E-06,  -41.5092E-03,-0.00340707,-0.0118842,0.00581135
875,-39.0,48.0,0.0,  -105.264E-06,   31.0477E-06,  -39.2515E-03,-0.0037047,-0.0131148,0.00612962
876,-40.0,48.0,0.0,  -95.8421E-06,   40.8518E-06,  -36.7971E-03,-0.00387567,-0.0141259,0.00653236
881,-41.0,48.0,0.0,  -85.8041E-06,   50.2911E-06,  -34.1032E-03,-0.00387937,-0.0148207,0.00705052
882,-42.0,48.0,0.0,  -75.4557E-06,   58.1157E-06,  -31.1157E-03,-0.00368342,-0.015082,0.00771332
887,-43.0,48.0,0.0,  -65.0630E-06,   62.6991E-06,  -27.7714E-03,-0.00328345,-0.0147841,0.00853575
890,-44.0,48.0,0.0,  -54.7382E-06,   62.2980E-06,  -24.0070E-03,-0.00273458,-0.0138174,0.00949046
891,-45.0,48.0,0.0,  -44.3398E-06,   55.6359E-06,  -19.7804E-03,-0.00220223,-0.0121409,0.0104697
896,-46.0,48.0,0.0,  -33.5177E-06,   42.8306E-06,  -15.1144E-03,-0.00200003,-0.00984241,0.0112219
897,-47.0,48.0,0.0,  -22.0991E-06,   26.3088E-06,  -10.1692E-03,-0.00268826,-0.00726364,0.0112919
902,-48.0,48.0,0.0,  -10.9583E-06,   10.9583E-06,  -5.36408E-03,-0.00499165,-0.00499165,0.00999819
905,-49.0,48.0,0.0,  -2.75038E-06,   1.93259E-06,  -1.53632E-03,-0.00927052,-0.00373595,0.00649318
906,-50.0,48.0,0.0,  -612.367E-45,  -2.14118E-42,           -0.,-0.0118969,-0.00355843,0.00183612
911,50.0,47.0,0.0,  -28.6467E-42,  -17.1014E-42,           -0.,-0.0222295,-0.00664676,-0.00188207
912,49.0,47.0,0.0,   2.16353E-06,   1.20069E-06,  -2.92357E-03,-0.0165253,-0.00489382,-0.00715949
917,48.0,47.0,0.0,   26.3088E-06,   22.0991E-06,  -10.1692E-03,-0.00726364,-0.00268826,-0.0112919
920,47.0,47.0,0.0,   64.7942E-06,   64.7942E-06,  -19.2879E-03,-0.00162583,-0.00162583,-0.0129908
921,46.0,47.0,0.0,   106.435E-06,   122.627E-06,  -28.7706E-03,0.00145094,-0.000977981,-0.0131947
926,45.0,47.0,0.0,   144.567E-06,   185.923E-06,  -37.7884E-03,0.00281853,-0.000417215,-0.01257
927,44.0,47.0,0.0,   176.976E-06,   246.879E-06,  -45.9790E-03,0.00323609,0.000268156,-0.011579
932,43.0,47.0,0.0,   203.796E-06,   301.268E-06,  -53.2562E-03,0.00323637,0.00118852,-0.0105173
935,42.0,47.0,0.0,   225.914E-06,   347.968E-06,  -59.6754E-03,0.00313902,0.00237179,-0.00953516
936,41.0,47.0,0.0,   244.210E-06,   387.766E-06,  -65.3497E-03,0.00311283,0.00380214,-0.0086932
941,40.0,47.0,0.0,   259.324E-06,   422.230E-06,  -70.4033E-03,0.00322303,0.00543702,-0.00799813
942,39.0,47.0,0.0,   271.676E-06,   452.989E-06,  -74.9483E-03,0.00347642,0.00722557,-0.00743231
947,38.0,47.0,0.0,   281.537E-06,   481.381E-06,  -79.0771E-03,0.00385177,0.00911784,-0.00696953
948,37.0,47.0,0.0,   289.103E-06,   508.355E-06,  -82.8621E-03,0.00431849,0.0110707,-0.00658429
953,36.0,47.0,0.0,   294.543E-06,   534.504E-06,  -86.3584E-03,0.00484678,0.0130493,-0.0062552
954,35.0,47.0,0.0,   298.019E-06,   560.152E-06,  -89.6075E-03,0.00541163,0.0150275,-0.00596593
959,34.0,47.0,0.0,   299.697E-06,   585.435E-06,  -92.6406E-03,0.0059939,0.0169858,-0.00570467
962,33.0,47.0,0.0,   299.745E-06,   610.373E-06,  -95.4818E-03,0.00657975,0.0189107,-0.00546321
963,32.0,47.0,0.0,   298.327E-06,   634.923E-06,  -98.1496E-03,0.00715965,0.0207924,-0.00523601
968,31.0,47.0,0.0,   295.606E-06,   659.012E-06,  -100.659E-03,0.00772726,0.0226245,-0.00501936
969,30.0,47.0,0.0,   291.734E-06,   682.554E-06,  -103.022E-03,0.00827855,0.0244024,-0.00481086
974,29.0,47.0,0.0,   286.853E-06,   705.472E-06,  -105.248E-03,0.00881107,0.026123,-0.00460888
977,28.0,47.0,0.0,   281.090E-06,   727.694E-06,  -107.346E-03,0.00932342,0.0277842,-0.00441239
978,27.0,47.0,0.0,   274.563E-06,   749.160E-06,  -109.324E-03,0.0098149,0.0293849,-0.00422065
983,26.0,47.0,0.0,   267.374E-06,   769.824E-06,  -111.189E-03,0.0102853,0.030924,-0.00403317
984,25.0,47.0,0.0,   259.615E-06,   789.648E-06,  -112.945E-03,0.0107345,0.032401,-0.00384958
989,24.0,47.0,0.0,   251.365E-06,   808.609E-06,  -114.598E-03,0.0111629,0.0338158,-0.00366961
992,23.0,47.0,0.0,   242.693E-06,   826.688E-06,  -116.154E-03,0.0115706,0.0351684,-0.00349301
993,22.0,47.0,0.0,   233.660E-06,   843.876E-06,  -117.616E-03,0.011958,0.0364587,-0.00331959
998,21.0,47.0,0.0,   224.318E-06,   860.171E-06,  -118.989E-03,0.0123256,0.037687,-0.00314918
999,20.0,47.0,0.0,   214.710E-06,   875.573E-06,  -120.276E-03,0.0126735,0.0388537,-0.0029816
1004,19.0,47.0,0.0,   204.875E-06,   890.091E-06,  -121.481E-03,0.0130022,0.0399592,-0.00281669
1007,18.0,47.0,0.0,   194.846E-06,   903.732E-06,  -122.607E-03,0.013312,0.0410037,-0.00265431
1008,17.0,47.0,0.0,   184.651E-06,   916.510E-06,  -123.656E-03,0.0136033,0.041988,-0.00249429
1013,16.0,47.0,0.0,   174.314E-06,   928.438E-06,  -124.632E-03,0.0138764,0.0429123,-0.00233649
1014,15.0,47.0,0.0,   163.854E-06,   939.532E-06,  -125.537E-03,0.0141315,0.0437773,-0.00218077
1019,14.0,47.0,0.0,   153.289E-06,   949.808E-06,  -126.373E-03,0.0143689,0.0445835,-0.00202697
1022,13.0,47.0,0.0,   142.635E-06,   959.283E-06,  -127.143E-03,0.0145888,0.0453314,-0.00187495
1023,12.0,47.0,0.0,   131.904E-06,   967.974E-06,  -127.848E-03,0.0147916,0.0460215,-0.00172458
1028,11.0,47.0,0.0,   121.106E-06,   975.898E-06,  -128.490E-03,0.0149774,0.0466543,-0.00157571
1029,10.0,47.0,0.0,   110.251E-06,   983.072E-06,  -129.072E-03,0.0151464,0.0472303,-0.00142821
1034,9.0,47.0,0.0,   99.3483E-06,   989.510E-06,  -129.593E-03,0.0152987,0.04775,-0.00128194
1037,8.0,47.0,0.0,   88.4037E-06,   995.227E-06,  -130.056E-03,0.0154346,0.0482137,-0.00113677
1038,7.0,47.0,0.0,   77.4240E-06,   1.00024E-03,  -130.462E-03,0.0155542,0.0486219,-0.000992578
1043,6.0,47.0,0.0,   66.4148E-06,   1.00455E-03,  -130.812E-03,0.0156576,0.048975,-0.000849229
1044,5.0,47.0,0.0,   55.3812E-06,   1.00819E-03,  -131.106E-03,0.0157449,0.0492732,-0.0007066
1049,4.0,47.0,0.0,   44.3278E-06,   1.01115E-03,  -131.346E-03,0.0158162,0.0495167,-0.000564568
1052,3.0,47.0,0.0,   33.2590E-06,   1.01344E-03,  -131.532E-03,0.0158716,0.049706,-0.000423012
1053,2.0,47.0,0.0,   22.1789E-06,   1.01507E-03,  -131.664E-03,0.0159111,0.049841,-0.000281811
1058,1.0,47.0,0.0,   11.0913E-06,   1.01605E-03,  -131.744E-03,0.0159348,0.049922,-0.000140846
1059,0.0,47.0,0.0,   8.54709E-15,   1.01638E-03,  -131.770E-03,0.0159427,0.049949,9.09495e-13
1064,-1.0,47.0,0.0,  -11.0913E-06,   1.01605E-03,  -131.744E-03,0.0159348,0.049922,0.000140846
1067,-2.0,47.0,0.0,  -22.1789E-06,   1.01507E-03,  -131.664E-03,0.0159111,0.049841,0.000281811
1068,-3.0,47.0,0.0,  -33.2590E-06,   1.01344E-03,  -131.532E-03,0.0158716,0.049706,0.000423012
1073,-4.0,47.0,0.0,  -44.3278E-06,   1.01115E-03,  -131.346E-03,0.0158162,0.0495168,0.000564568
1074,-5.0,47.0,0.0,  -55.3812E-06,   1.00819E-03,  -131.106E-03,0.0157449,0.0492732,0.0007066
1079,-6.0,47.0,0.0,  -66.4148E-06,   1.00455E-03,  -130.812E-03,0.0156576,0.048975,0.000849229
1082,-7.0,47.0,0.0,  -77.4240E-06,   1.00024E-03,  -130.462E-03,0.0155542,0.0486219,0.000992578
1083,-8.0,47.0,0.0,  -88.4037E-06,   995.227E-06,  -130.056E-03,0.0154346,0.0482137,0.00113677
1088,-9.0,47.0,0.0,  -99.3483E-06,   989.510E-06,  -129.593E-03,0.0152987,0.04775,0.00128194
1089,-10.0,47.0,0.0,  -110.251E-06,   983.072E-06,  -129.072E-03,0.0151464,0.0472303,0.00142821
1094,-11.0,47.0,0.0,  -121.106E-06,   975.898E-06,  -128.490E-03,0.0149774,0.0466543,0.00157571
1097,-12.0,47.0,0.0,  -131.904E-06,   967.974E-06,  -127.848E-03,0.0147916,0.0460215,0.00172458
1098,-13.0,47.0,0.0,  -142.635E-06,   959.283E-06,  -127.143E-03,0.0145888,0.0453314,0.00187495
1103,-14.0,47.0,0.0,  -153.289E-06,   949.808E-06,  -126.373E-03,0.0143689,0.0445835,0.00202697
1104,-15.0,47.0,0.0,  -163.854E-06,   939.532E-06,  -125.537E-03,0.0141315,0.0437773,0.00218077
1109,-16.0,47.0,0.0,  -174.314E-06,   928.438E-06,  -124.632E-03,0.0138764,0.0429123,0.00233649
1112,-17.0,47.0,0.0,  -184.651E-06,   916.510E-06,  -123.656E-03,0.0136033,0.041988,0.00249429
1113,-18.0,47.0,0.0,  -194.846E-06,   903.732E-06,  -122.607E-03,0.013312,0.0410037,0.00265431
1118,-19.0,47.0,0.0,  -204.875E-06,   890.091E-06,  -121.481E-03,0.0130022,0.0399592,0.00281669
1119,-20.0,47.0,0.0,  -214.710E-06,   875.573E-06,  -120.276E-03,0.0126735,0.0388537,0.0029816
1124,-21.0,47.0,0.0,  -224.318E-06,   860.171E-06,  -118.989E-03,0.0123256,0.037687,0.00314918
1127,-22.0,47.0,0.0,  -233.660E-06,   843.876E-06,  -117.616E-03,0.011958,0.0364587,0.00331959
1128,-23.0,47.0,0.0,  -242.693E-06,   826.688E-06,  -116.154E-03,0.0115706,0.0351684,0.00349301
1133,-24.0,47.0,0.0,  -251.365E-06,   808.609E-06,  -114.598E-03,0.0111629,0.0338158,0.00366961
1134,-25.0,47.0,0.0,  -259.615E-06,   789.648E-06,  -112.945E-03,0.0107345,0.032401,0.00384958
1139,-26.0,47.0,0.0,  -267.374E-06,   769.824E-06,  -111.189E-03,0.0102853,0.030924,0.00403317
1142,-27.0,47.0,0.0,  -274.563E-06,   749.160E-06,  -109.324E-03,0.0098149,0.0293849,0.00422065
1143,-28.0,47.0,0.0,  -281.090E-06,   727.694E-06,  -107.346E-03,0.00932342,0.0277842,0.00441239
1148,-29.0,47.0,0.0,  -286.853E-06,   705.472E-06,  -105.248E-03,0.00881107,0.026123,0.00460888
1149,-30.0,47.0,0.0,  -291.734E-06,   682.554E-06,  -103.022E-03,0.00827855,0.0244024,0.00481086
1154,-31.0,47.0,0.0,  -295.606E-06,   659.012E-06,  -100.659E-03,0.00772726,0.0226245,0.00501936
1157,-32.0,47.0,0.0,  -298.327E-06,   634.923E-06,  -98.1496E-03,0.00715965,0.0207924,0.00523601
1158,-33.0,47.0,0.0,  -299.745E-06,   610.373E-06,  -95.4818E-03,0.00657975,0.0189107,0.00546321
1163,-34.0,47.0,0.0,  -299.697E-06,   585.435E-06,  -92.6406E-03,0.0059939,0.0169858,0.00570467
1164,-35.0,47.0,0.0,  -298.019E-06,   560.152E-06,  -89.6075E-03,0.00541163,0.0150275,0.00596593
1169,-36.0,47.0,0.0,  -294.543E-06,   534.504E-06,  -86.3584E-03,0.00484678,0.0130493,0.0062552
1172,-37.0,47.0,0.0,  -289.103E-06,   508.355E-06,  -82.8621E-03,0.00431849,0.0110707,0.00658429
1173,-38.0,47.0,0.0,  -281.537E-06,   481.381E-06,  -79.0771E-03,0.00385177,0.00911784,0.00696953
1178,-39.0,47.0,0.0,  -271.676E-06,   452.989E-06,  -74.9483E-03,0.00347642,0.00722557,0.00743231
1179,-40.0,47.0,0.0,  -259.324E-06,   422.230E-06,  -70.4033E-03,0.00322303,0.00543702,0.00799813
1184,-41.0,47.0,0.0,  -244.210E-06,   387.766E-06,  -65.3497E-03,0.00311283,0.00380214,0.0086932
1187,-42.0,47.0,0.0,  -225.914E-06,   347.968E-06,  -59.6754E-03,0.00313902,0.00237179,0.00953516
1188,-43.0,47.0,0.0,  -203.796E-06,   301.268E-06,  -53.2562E-03,0.00323637,0.00118852,0.0105173
1193,-44.0,47.0,0.0,  -176.976E-06,   246.879E-06,  -45.9790E-03,0.00323609,0.000268156,0.011579
1194,-45.0,47.0,0.0,  -144.567E-06,   185.923E-06,  -37.7884E-03,0.00281853,-0.000417215,0.01257
1199,-46.0,47.0,0.0,  -106.435E-06,   122.627E-06,  -28.7706E-03,0.00145094,-0.000977981,0.0131947
1202,-47.0,47.0,0.0,  -64.7942E-06,   64.7942E-06,  -19.2879E-03,-0.00162583,-0.00162583,0.0129908
1203,-48.0,47.0,0.0,  -26.3088E-06,   22.0991E-06,  -10.1692E-03,-0.00726364,-0.00268826,0.0112919
1208,-49.0,47.0,0.0,  -2.16353E-06,   1.20069E-06,  -2.92357E-03,-0.0165253,-0.00489382,0.00715949
1209,-50.0,47.0,0.0,   28.6467E-42,  -17.1014E-42,           -0.,-0.0222295,-0.00664676,0.00188207
1214,50.0,46.0,0.0,  -84.1956E-42,  -39.2812E-42,           -0.,-0.0322296,-0.00964324,-0.00168171
1217,49.0,46.0,0.0,  -3.00263E-06,  -258.002E-09,  -4.33217E-03,-0.0237875,-0.00667153,-0.00689407
1218,48.0,46.0,0.0,   42.8306E-06,   33.5177E-06,  -15.1144E-03,-0.00984241,-0.00200003,-0.0112219
1223,47.0,46.0,0.0,   122.627E-06,   106.435E-06,  -28.7706E-03,-0.000977981,0.00145094,-0.0131947
1224,46.0,46.0,0.0,   211.093E-06,   211.093E-06,  -43.0773E-03,0.00424688,0.00424688,-0.0136884
1229,45.0,46.0,0.0,   291.676E-06,   333.611E-06,  -56.7791E-03,0.0070035,0.00668073,-0.0133353
1232,44.0,46.0,0.0,   357.736E-06,   460.525E-06,  -69.2803E-03,0.00821789,0.00887677,-0.0125489
1233,43.0,46.0,0.0,   408.797E-06,   582.444E-06,  -80.3998E-03,0.00859399,0.010927,-0.0116057
1238,42.0,46.0,0.0,   446.986E-06,   694.587E-06,  -90.1853E-03,0.00860368,0.0129013,-0.0106651
1239,41.0,46.0,0.0,   474.964E-06,   795.696E-06,  -98.7893E-03,0.00852783,0.0148479,-0.00980773
1244,40.0,46.0,0.0,   495.053E-06,   886.568E-06,  -106.394E-03,0.00851077,0.0167949,-0.00906151
1247,39.0,46.0,0.0,   509.022E-06,   968.852E-06,  -113.175E-03,0.00860825,0.0187519,-0.0084262
1248,38.0,46.0,0.0,   518.143E-06,   1.04431E-03,  -119.279E-03,0.00882622,0.0207167,-0.00788763
1253,37.0,46.0,0.0,   523.322E-06,   1.11445E-03,  -124.825E-03,0.00914715,0.0226798,-0.00742767
1254,36.0,46.0,0.0,   525.216E-06,   1.18040E-03,  -129.908E-03,0.00954566,0.0246294,-0.00702876
1259,35.0,46.0,0.0,   524.324E-06,   1.24297E-03,  -134.598E-03,0.00999684,0.0265539,-0.00667615
1262,34.0,46.0,0.0,   521.038E-06,   1.30265E-03,  -138.950E-03,0.0104796,0.0284431,-0.0063583
1263,33.0,46.0,0.0,   515.681E-06,   1.35977E-03,  -143.003E-03,0.0109778,0.0302892,-0.00606661
1268,32.0,46.0,0.0,   508.528E-06,   1.41451E-03,  -146.792E-03,0.0114794,0.0320859,-0.00579485
1269,31.0,46.0,0.0,   499.818E-06,   1.46695E-03,  -150.340E-03,0.0119761,0.0338291,-0.0055386
1274,30.0,46.0,0.0,   489.761E-06,   1.51717E-03,  -153.669E-03,0.0124623,0.0355156,-0.0052947
1277,29.0,46.0,0.0,   478.540E-06,   1.56518E-03,  -156.796E-03,0.0129345,0.0371436,-0.00506093
1278,28.0,46.0,0.0,   466.318E-06,   1.61102E-03,  -159.734E-03,0.0133904,0.0387118,-0.00483566
1283,27.0,46.0,0.0,   453.238E-06,   1.65470E-03,  -162.497E-03,0.0138285,0.0402196,-0.0046177
1284,26.0,46.0,0.0,   439.426E-06,   1.69624E-03,  -165.094E-03,0.0142484,0.0416665,-0.00440617
1289,25.0,46.0,0.0,   424.990E-06,   1.73568E-03,  -167.536E-03,0.0146496,0.0430527,-0.00420035
1292,24.0,46.0,0.0,   410.025E-06,   1.77305E-03,  -169.830E-03,0.0150323,0.0443784,-0.0039997
1293,23.0,46.0,0.0,   394.613E-06,   1.80840E-03,  -171.985E-03,0.0153964,0.0456437,-0.00380374
1298,22.0,46.0,0.0,   378.825E-06,   1.84175E-03,  -174.007E-03,0.0157423,0.0468493,-0.00361208
1299,21.0,46.0,0.0,   362.721E-06,   1.87317E-03,  -175.902E-03,0.0160703,0.0479955,-0.00342438
1304,20.0,46.0,0.0,   346.354E-06,   1.90269E-03,  -177.676E-03,0.0163807,0.049083,-0.00324032
1307,19.0,46.0,0.0,   329.767E-06,   1.93037E-03,  -179.335E-03,0.0166738,0.0501123,-0.00305964
1308,18.0,46.0,0.0,   312.998E-06,   1.95626E-03,  -180.883E-03,0.0169499,0.051084,-0.00288207
1313,17.0,46.0,0.0,   296.079E-06,   1.98041E-03,  -182.324E-03,0.0172094,0.0519989,-0.00270739
1314,16.0,46.0,0.0,   279.035E-06,   2.00287E-03,  -183.663E-03,0.0174524,0.0528574,-0.00253537
1319,15.0,46.0,0.0,   261.890E-06,   2.02369E-03,  -184.903E-03,0.0176795,0.0536602,-0.00236581
1322,14.0,46.0,0.0,   244.662E-06,   2.04291E-03,  -186.049E-03,0.0178907,0.054408,-0.0021985
1323,13.0,46.0,0.0,   227.366E-06,   2.06059E-03,  -187.102E-03,0.0180863,0.0551013,-0.00203327
1328,12.0,46.0,0.0,   210.015E-06,   2.07677E-03,  -188.066E-03,0.0182665,0.0557408,-0.00186992
1329,11.0,46.0,0.0,   192.620E-06,   2.09149E-03,  -188.944E-03,0.0184317,0.0563269,-0.0017083
1334,10.0,46.0,0.0,   175.189E-06,   2.10480E-03,  -189.737E-03,0.0185818,0.0568601,-0.00154823
1337,9.0,46.0,0.0,   157.730E-06,   2.11672E-03,  -190.449E-03,0.0187172,0.0573411,-0.00138955
1338,8.0,46.0,0.0,   140.248E-06,   2.12729E-03,  -191.081E-03,0.0188379,0.0577701,-0.00123211
1343,7.0,46.0,0.0,   122.748E-06,   2.13654E-03,  -191.634E-03,0.0189441,0.0581477,-0.00107576
1344,6.0,46.0,0.0,   105.234E-06,   2.14450E-03,  -192.111E-03,0.0190359,0.0584741,-0.000920353
1349,5.0,46.0,0.0,   87.7097E-06,   2.15120E-03,  -192.512E-03,0.0191134,0.0587498,-0.00076575
1352,4.0,46.0,0.0,   70.1767E-06,   2.15665E-03,  -192.839E-03,0.0191767,0.058975,-0.00061181
1353,3.0,46.0,0.0,   52.6375E-06,   2.16087E-03,  -193.092E-03,0.0192259,0.0591499,-0.000458399
1358,2.0,46.0,0.0,   35.0939E-06,   2.16388E-03,  -193.272E-03,0.019261,0.0592747,-0.000305381
1359,1.0,46.0,0.0,   17.5476E-06,   2.16568E-03,  -193.380E-03,0.019282,0.0593495,-0.000152625
1364,0.0,46.0,0.0,   9.35029E-15,   2.16628E-03,  -193.416E-03,0.019289,0.0593744,0.0
1367,-1.0,46.0,0.0,  -17.5476E-06,   2.16568E-03,  -193.380E-03,0.019282,0.0593495,0.000152625
1368,-2.0,46.0,0.0,  -35.0939E-06,   2.16388E-03,  -193.272E-03,0.019261,0.0592747,0.000305381
