,X,Y,Z,          U-U1,          U-U2,          U-U3,S11,S22,S12
6053,-48.0,31.0,1.78093e-05,  -206.436E-06,   64.4459E-03,   25.2031E-03,0.0479173,0.0144508,-1.10183e-05
6054,-49.0,31.0,4.45865e-06,  -23.7646E-06,   64.4460E-03,   6.30573E-03,0.0481629,0.0145269,-6.85049e-06
6059,-50.0,31.0,0.0,  -13.4469E-42,   64.4460E-03,           -0.,0.0482351,0.0145494,-3.89883e-06
6062,50.0,30.0,0.0,      -1.01048,   64.4449E-03,           -0.,0.0482448,0.0145501,3.334e-06
6063,49.0,30.0,4.4311199999999995e-06,      -1.01046,   64.4449E-03,   6.30665E-03,0.0481699,0.0145267,5.81281e-06
6068,48.0,30.0,1.77021e-05,      -1.01028,   64.4448E-03,   25.2062E-03,0.04792,0.0144497,9.22641e-06
6069,47.0,30.0,3.97488e-05,      -1.00978,   64.4448E-03,   56.6306E-03,0.0474701,0.0143122,9.90906e-06
6074,46.0,30.0,7.046939999999999e-05,      -1.00881,   64.4448E-03,   100.458E-03,0.0468225,0.0141153,8.66091e-06
6077,45.0,30.0,0.000109726,      -1.00723,   64.4449E-03,   156.513E-03,0.0459807,0.0138606,6.2694e-06
6078,44.0,30.0,0.000157347,      -1.00491,   64.4451E-03,   224.568E-03,0.0449493,0.0135497,3.48715e-06
6083,43.0,30.0,0.00021312799999999998,      -1.00171,   64.4454E-03,   304.346E-03,0.0437344,0.0131843,8.59399e-07
6084,42.0,30.0,0.000276833,  -997.537E-03,   64.4457E-03,   395.520E-03,0.0423425,0.0127664,-1.28874e-06
6089,41.0,30.0,0.000348199,  -992.291E-03,   64.4461E-03,   497.718E-03,0.0407812,0.0122981,-2.84746e-06
6092,40.0,30.0,0.000426932,  -985.895E-03,   64.4465E-03,   610.523E-03,0.0390584,0.0117817,-3.88025e-06
6093,39.0,30.0,0.000512713,  -978.293E-03,   64.4469E-03,   733.477E-03,0.037182,0.0112197,-4.51662e-06
6098,38.0,30.0,0.000605195,  -969.446E-03,   64.4473E-03,   866.084E-03,0.0351603,0.0106146,-4.92581e-06
6099,37.0,30.0,0.00070401,  -959.334E-03,   64.4476E-03,       1.00781,0.0330015,0.00996901,-5.23e-06
6104,36.0,30.0,0.0008087639999999999,  -947.959E-03,   64.4480E-03,       1.15809,0.0307139,0.00928537,-5.52695e-06
6107,35.0,30.0,0.000919043,  -935.340E-03,   64.4483E-03,       1.31632,0.028306,0.00856615,-5.85315e-06
6108,34.0,30.0,0.00103441,  -921.517E-03,   64.4486E-03,       1.48188,0.0257865,0.00781375,-6.22458e-06
6113,33.0,30.0,0.00115441,  -906.549E-03,   64.4488E-03,       1.65410,0.0231644,0.00703066,-6.62033e-06
6114,32.0,30.0,0.00127858,  -890.513E-03,   64.4490E-03,       1.83233,0.0204491,0.00621946,-7.00826e-06
6119,31.0,30.0,0.00140642,  -873.502E-03,   64.4492E-03,       2.01584,0.0176507,0.00538292,-7.32975e-06
6122,30.0,30.0,0.00153743,  -855.625E-03,   64.4494E-03,       2.20394,0.0147796,0.00452403,-7.51009e-06
6123,29.0,30.0,0.0016711,  -837.003E-03,   64.4495E-03,       2.39587,0.0118469,0.00364603,-7.45106e-06
6128,28.0,30.0,0.00180691,  -817.772E-03,   64.4496E-03,       2.59088,0.00886417,0.0027524,-7.0435e-06
6129,27.0,30.0,0.00194433,  -798.075E-03,   64.4496E-03,       2.78823,0.00584363,0.00184682,-6.17724e-06
6134,26.0,30.0,0.0020828,  -778.062E-03,   64.4496E-03,       2.98713,0.00279779,0.00093314,-4.76336e-06
6137,25.0,30.0,0.0022218,  -757.891E-03,   64.4496E-03,       3.18681,-0.000260577,1.52837e-05,-2.75466e-06
6138,24.0,30.0,0.00236078,  -737.719E-03,   64.4495E-03,       3.38649,-0.00331853,-0.000902793,-1.66307e-07
6143,23.0,30.0,0.00249919,  -717.706E-03,   64.4494E-03,       3.58540,-0.00636319,-0.00181717,2.9125e-06
6144,22.0,30.0,0.00263649,  -698.007E-03,   64.4493E-03,       3.78275,-0.00938184,-0.002724,6.31715e-06
6149,21.0,30.0,0.00277213,  -678.774E-03,   64.4492E-03,       3.97778,-0.0123621,-0.00361959,9.81937e-06
6152,20.0,30.0,0.00290559,  -660.151E-03,   64.4490E-03,       4.16972,-0.0152921,-0.00450035,1.31507e-05
6153,19.0,30.0,0.00303635,  -642.271E-03,   64.4488E-03,       4.35782,-0.0181603,-0.00536285,1.60343e-05
6158,18.0,30.0,0.00316388,  -625.257E-03,   64.4486E-03,       4.54135,-0.0209558,-0.00620383,1.82199e-05
6159,17.0,30.0,0.00328768,  -609.218E-03,   64.4483E-03,       4.71959,-0.0236682,-0.00702012,1.95167e-05
6164,16.0,30.0,0.00340728,  -594.248E-03,   64.4481E-03,       4.89184,-0.0262877,-0.00780869,1.98183e-05
6167,15.0,30.0,0.0035222,  -580.422E-03,   64.4478E-03,       5.05741,-0.0288046,-0.00856661,1.91154e-05
6168,14.0,30.0,0.00363198,  -567.800E-03,   64.4476E-03,       5.21566,-0.03121,-0.009291,1.74956e-05
6173,13.0,30.0,0.00373619,  -556.422E-03,   64.4473E-03,       5.36596,-0.033495,-0.0099791,1.51301e-05
6174,12.0,30.0,0.00383443,  -546.307E-03,   64.4471E-03,       5.50770,-0.0356511,-0.0106282,1.22501e-05
6179,11.0,30.0,0.0039263,  -537.457E-03,   64.4468E-03,       5.64033,-0.03767,-0.0112357,9.11704e-06
6182,10.0,30.0,0.00401145,  -529.853E-03,   64.4466E-03,       5.76331,-0.0395438,-0.0117992,5.99227e-06
6183,9.0,30.0,0.00408954,  -523.454E-03,   64.4465E-03,       5.87614,-0.0412648,-0.0123162,3.10925e-06
6188,8.0,30.0,0.00416025,  -518.204E-03,   64.4463E-03,       5.97837,-0.0428258,-0.0127847,6.53113e-07
6189,7.0,30.0,0.00422332,  -514.026E-03,   64.4462E-03,       6.06959,-0.04422,-0.0132027,-1.25132e-06
6194,6.0,30.0,0.00427849,  -510.827E-03,   64.4461E-03,       6.14941,-0.0454415,-0.0135684,-2.54251e-06
6197,5.0,30.0,0.00432555,  -508.498E-03,   64.4461E-03,       6.21752,-0.0464846,-0.0138803,-3.21763e-06
6198,4.0,30.0,0.00436431,  -506.916E-03,   64.4461E-03,       6.27364,-0.0473447,-0.0141372,-3.32266e-06
6203,3.0,30.0,0.00439461,  -505.948E-03,   64.4461E-03,       6.31752,-0.0480178,-0.0143381,-2.94009e-06
6204,2.0,30.0,0.00441634,  -505.448E-03,   64.4461E-03,       6.34900,-0.0485008,-0.0144821,-2.1768e-06
6209,1.0,30.0,0.00442942,  -505.265E-03,   64.4461E-03,       6.36794,-0.0487915,-0.0145687,-1.15398e-06
6212,-1.91377e-29,30.0,0.00443378,  -505.241E-03,   64.4461E-03,       6.37426,-0.0488885,-0.0145976,-2.84217e-14
6213,-1.0,30.0,0.00442942,  -505.217E-03,   64.4461E-03,       6.36794,-0.0487915,-0.0145687,1.15398e-06
6218,-2.0,30.0,0.00441634,  -505.034E-03,   64.4461E-03,       6.34900,-0.0485008,-0.0144821,2.1768e-06
6219,-3.0,30.0,0.00439461,  -504.534E-03,   64.4461E-03,       6.31752,-0.0480178,-0.0143381,2.94009e-06
6224,-4.0,30.0,0.00436431,  -503.566E-03,   64.4461E-03,       6.27364,-0.0473447,-0.0141372,3.32266e-06
6227,-5.0,30.0,0.00432555,  -501.984E-03,   64.4461E-03,       6.21752,-0.0464846,-0.0138803,3.21763e-06
6228,-6.0,30.0,0.00427849,  -499.655E-03,   64.4461E-03,       6.14941,-0.0454415,-0.0135684,2.54251e-06
6233,-7.0,30.0,0.00422332,  -496.456E-03,   64.4462E-03,       6.06959,-0.04422,-0.0132027,1.25132e-06
6234,-8.0,30.0,0.00416025,  -492.278E-03,   64.4463E-03,       5.97837,-0.0428258,-0.0127847,-6.53113e-07
6239,-9.0,30.0,0.00408954,  -487.028E-03,   64.4465E-03,       5.87614,-0.0412648,-0.0123162,-3.10925e-06
6242,-10.0,30.0,0.00401145,  -480.629E-03,   64.4466E-03,       5.76331,-0.0395438,-0.0117992,-5.99227e-06
6243,-11.0,30.0,0.0039263,  -473.024E-03,   64.4468E-03,       5.64033,-0.03767,-0.0112357,-9.11704e-06
6248,-12.0,30.0,0.00383443,  -464.174E-03,   64.4471E-03,       5.50770,-0.0356511,-0.0106282,-1.22501e-05
6249,-13.0,30.0,0.00373619,  -454.060E-03,   64.4473E-03,       5.36596,-0.033495,-0.0099791,-1.51301e-05
6254,-14.0,30.0,0.00363198,  -442.681E-03,   64.4476E-03,       5.21566,-0.03121,-0.009291,-1.74956e-05
6257,-15.0,30.0,0.0035222,  -430.060E-03,   64.4478E-03,       5.05741,-0.0288046,-0.00856661,-1.91154e-05
6258,-16.0,30.0,0.00340728,  -416.234E-03,   64.4481E-03,       4.89184,-0.0262877,-0.00780869,-1.98183e-05
6263,-17.0,30.0,0.00328768,  -401.263E-03,   64.4483E-03,       4.71959,-0.0236682,-0.00702012,-1.95167e-05
6264,-18.0,30.0,0.00316388,  -385.224E-03,   64.4486E-03,       4.54135,-0.0209558,-0.00620383,-1.82199e-05
6269,-19.0,30.0,0.00303635,  -368.211E-03,   64.4488E-03,       4.35782,-0.0181603,-0.00536285,-1.60343e-05
6272,-20.0,30.0,0.00290559,  -350.331E-03,   64.4490E-03,       4.16972,-0.0152921,-0.00450035,-1.31507e-05
6273,-21.0,30.0,0.00277213,  -331.708E-03,   64.4492E-03,       3.97778,-0.0123621,-0.00361959,-9.81937e-06
6278,-22.0,30.0,0.00263649,  -312.475E-03,   64.4493E-03,       3.78275,-0.00938184,-0.002724,-6.31715e-06
6279,-23.0,30.0,0.00249919,  -292.776E-03,   64.4494E-03,       3.58540,-0.00636319,-0.00181717,-2.9125e-06
6284,-24.0,30.0,0.00236078,  -272.763E-03,   64.4495E-03,       3.38649,-0.00331853,-0.000902793,1.66307e-07
6287,-25.0,30.0,0.0022218,  -252.591E-03,   64.4496E-03,       3.18681,-0.000260577,1.52837e-05,2.75466e-06
6288,-26.0,30.0,0.0020828,  -232.420E-03,   64.4496E-03,       2.98713,0.00279779,0.00093314,4.76336e-06
6293,-27.0,30.0,0.00194433,  -212.407E-03,   64.4496E-03,       2.78823,0.00584363,0.00184682,6.17724e-06
6294,-28.0,30.0,0.00180691,  -192.710E-03,   64.4496E-03,       2.59088,0.00886417,0.0027524,7.0435e-06
6299,-29.0,30.0,0.0016711,  -173.479E-03,   64.4495E-03,       2.39587,0.0118469,0.00364603,7.45106e-06
6302,-30.0,30.0,0.00153743,  -154.857E-03,   64.4494E-03,       2.20394,0.0147796,0.00452403,7.51009e-06
6303,-31.0,30.0,0.00140642,  -136.980E-03,   64.4492E-03,       2.01584,0.0176507,0.00538292,7.32975e-06
6308,-32.0,30.0,0.00127858,  -119.969E-03,   64.4490E-03,       1.83233,0.0204491,0.00621946,7.00826e-06
6309,-33.0,30.0,0.00115441,  -103.933E-03,   64.4488E-03,       1.65410,0.0231644,0.00703066,6.62033e-06
6314,-34.0,30.0,0.00103441,  -88.9650E-03,   64.4486E-03,       1.48188,0.0257865,0.00781375,6.22458e-06
6317,-35.0,30.0,0.000919043,  -75.1422E-03,   64.4483E-03,       1.31632,0.028306,0.00856615,5.85315e-06
6318,-36.0,30.0,0.0008087639999999999,  -62.5231E-03,   64.4480E-03,       1.15809,0.0307139,0.00928537,5.52695e-06
6323,-37.0,30.0,0.00070401,  -51.1474E-03,   64.4476E-03,       1.00781,0.0330015,0.00996901,5.23e-06
6324,-38.0,30.0,0.000605195,  -41.0357E-03,   64.4473E-03,   866.084E-03,0.0351603,0.0106146,4.92581e-06
6329,-39.0,30.0,0.000512713,  -32.1885E-03,   64.4469E-03,   733.477E-03,0.037182,0.0112197,4.51662e-06
6332,-40.0,30.0,0.000426932,  -24.5866E-03,   64.4465E-03,   610.523E-03,0.0390584,0.0117817,3.88025e-06
6333,-41.0,30.0,0.000348199,  -18.1913E-03,   64.4461E-03,   497.718E-03,0.0407812,0.0122981,2.84746e-06
6338,-42.0,30.0,0.000276833,  -12.9444E-03,   64.4457E-03,   395.520E-03,0.0423425,0.0127664,1.28874e-06
6339,-43.0,30.0,0.00021312799999999998,  -8.76987E-03,   64.4454E-03,   304.346E-03,0.0437344,0.0131843,-8.59399e-07
6344,-44.0,30.0,0.000157347,  -5.57439E-03,   64.4451E-03,   224.568E-03,0.0449493,0.0135497,-3.48715e-06
6347,-45.0,30.0,0.000109726,  -3.24900E-03,   64.4449E-03,   156.513E-03,0.0459807,0.0138606,-6.2694e-06
6348,-46.0,30.0,7.046939999999999e-05,  -1.67074E-03,   64.4448E-03,   100.458E-03,0.0468225,0.0141153,-8.66091e-06
6353,-47.0,30.0,3.97488e-05,  -704.757E-06,   64.4448E-03,   56.6306E-03,0.0474701,0.0143122,-9.90906e-06
6354,-48.0,30.0,1.77021e-05,  -206.402E-06,   64.4448E-03,   25.2062E-03,0.04792,0.0144497,-9.22641e-06
6359,-49.0,30.0,4.4311199999999995e-06,  -23.7320E-06,   64.4449E-03,   6.30665E-03,0.0481699,0.0145267,-5.81281e-06
6362,-50.0,30.0,0.0,  -13.3516E-42,   64.4449E-03,           -0.,0.0482448,0.0145501,-3.33399e-06
6363,50.0,29.0,0.0,      -1.01048,   64.4438E-03,           -0.,0.0482532,0.0145499,2.89364e-06
6368,49.0,29.0,4.4052e-06,      -1.01046,   64.4438E-03,   6.30751E-03,0.0481762,0.0145264,4.98296e-06
6369,48.0,29.0,1.76009e-05,      -1.01028,   64.4438E-03,   25.2090E-03,0.0479224,0.0144488,7.77632e-06
6374,47.0,29.0,3.9527800000000005e-05,      -1.00978,   64.4438E-03,   56.6354E-03,0.0474697,0.014311,8.14531e-06
6377,46.0,29.0,7.008909999999999e-05,      -1.00881,   64.4438E-03,   100.464E-03,0.0468205,0.0141143,6.80001e-06
6378,45.0,29.0,0.000109152,      -1.00723,   64.4439E-03,   156.519E-03,0.0459781,0.0138601,4.4778e-06
6383,44.0,29.0,0.000156548,      -1.00491,   64.4441E-03,   224.574E-03,0.044947,0.01355,1.80782e-06
6384,43.0,29.0,0.00021207599999999998,      -1.00171,   64.4444E-03,   304.350E-03,0.0437329,0.0131856,-6.94705e-07
6389,42.0,29.0,0.00027550599999999996,  -997.538E-03,   64.4447E-03,   395.521E-03,0.0423422,0.0127688,-2.71087e-06
6392,41.0,29.0,0.00034657599999999997,  -992.291E-03,   64.4451E-03,   497.717E-03,0.0407821,0.0123016,-4.10386e-06
6393,40.0,29.0,0.00042499300000000003,  -985.896E-03,   64.4455E-03,   610.519E-03,0.0390602,0.0117861,-4.88426e-06
6398,39.0,29.0,0.0005104409999999999,  -978.295E-03,   64.4459E-03,   733.472E-03,0.0371843,0.0112246,-5.17368e-06
6399,38.0,29.0,0.000602576,  -969.448E-03,   64.4463E-03,   866.077E-03,0.0351627,0.0106196,-5.12732e-06
6404,37.0,29.0,0.000701028,  -959.336E-03,   64.4466E-03,       1.00780,0.0330036,0.00997366,-4.91753e-06
6407,36.0,29.0,0.000805407,  -947.960E-03,   64.4469E-03,       1.15808,0.0307154,0.00928916,-4.67928e-06
6408,35.0,29.0,0.0009152969999999999,  -935.341E-03,   64.4472E-03,       1.31631,0.0283067,0.00856869,-4.52202e-06
6413,34.0,29.0,0.00103027,  -921.518E-03,   64.4475E-03,       1.48187,0.0257863,0.00781481,-4.50426e-06
6414,33.0,29.0,0.00114986,  -906.550E-03,   64.4477E-03,       1.65410,0.0231634,0.00703018,-4.65212e-06
6419,32.0,29.0,0.0012736,  -890.513E-03,   64.4478E-03,       1.83233,0.0204476,0.00621755,-4.94613e-06
6422,31.0,29.0,0.00140101,  -873.502E-03,   64.4480E-03,       2.01585,0.0176489,0.00537984,-5.33333e-06
6423,30.0,29.0,0.00153159,  -855.625E-03,   64.4481E-03,       2.20394,0.0147778,0.00452015,-5.72121e-06
6428,29.0,29.0,0.00166482,  -837.003E-03,   64.4482E-03,       2.39587,0.0118455,0.00364179,-5.98961e-06
6429,28.0,29.0,0.00180019,  -817.772E-03,   64.4482E-03,       2.59089,0.00886357,0.00274822,-5.99787e-06
6434,27.0,29.0,0.00193715,  -798.075E-03,   64.4483E-03,       2.78823,0.00584403,0.00184308,-5.60502e-06
6437,26.0,29.0,0.00207517,  -778.063E-03,   64.4483E-03,       2.98714,0.00279929,0.00093012,-4.68977e-06
6438,25.0,29.0,0.00221372,  -757.891E-03,   64.4482E-03,       3.18682,-0.000257989,1.31472e-05,-3.17472e-06
6443,24.0,29.0,0.00235224,  -737.720E-03,   64.4482E-03,       3.38650,-0.00331503,-0.000904002,-1.04569e-06
6444,23.0,29.0,0.0024902,  -717.707E-03,   64.4481E-03,       3.58540,-0.00635907,-0.00181752,1.63521e-06
6449,22.0,29.0,0.00262704,  -698.009E-03,   64.4480E-03,       3.78275,-0.00937749,-0.00272365,4.72768e-06
6452,21.0,29.0,0.00276224,  -678.776E-03,   64.4478E-03,       3.97778,-0.012358,-0.00361874,8.02315e-06
6453,20.0,29.0,0.00289527,  -660.152E-03,   64.4477E-03,       4.16972,-0.0152885,-0.00449922,1.12661e-05
6458,19.0,29.0,0.00302559,  -642.272E-03,   64.4475E-03,       4.35783,-0.0181576,-0.00536168,1.41836e-05
6459,18.0,29.0,0.0031527,  -625.258E-03,   64.4473E-03,       4.54136,-0.0209542,-0.00620277,1.6519e-05
6464,17.0,29.0,0.0032761,  -609.219E-03,   64.4471E-03,       4.71960,-0.0236679,-0.00701931,1.80643e-05
6467,16.0,29.0,0.0033953,  -594.248E-03,   64.4469E-03,       4.89185,-0.0262885,-0.00780818,1.86856e-05
6468,15.0,29.0,0.00350984,  -580.422E-03,   64.4467E-03,       5.05742,-0.0288065,-0.0085664,1.83398e-05
6473,14.0,29.0,0.00361926,  -567.800E-03,   64.4465E-03,       5.21567,-0.0312126,-0.00929106,1.70775e-05
6474,13.0,29.0,0.00372312,  -556.422E-03,   64.4463E-03,       5.36597,-0.0334979,-0.00997935,1.50349e-05
6479,12.0,29.0,0.00382104,  -546.307E-03,   64.4461E-03,       5.50772,-0.0356541,-0.0106286,1.24143e-05
6482,11.0,29.0,0.0039126,  -537.457E-03,   64.4459E-03,       5.64035,-0.0376727,-0.0112361,9.45877e-06
6483,10.0,29.0,0.00399747,  -529.852E-03,   64.4457E-03,       5.76333,-0.039546,-0.0117996,6.42304e-06
6488,9.0,29.0,0.00407529,  -523.454E-03,   64.4456E-03,       5.87616,-0.0412663,-0.0123166,3.5464e-06
6489,8.0,29.0,0.00414578,  -518.203E-03,   64.4454E-03,       5.97839,-0.0428266,-0.0127851,1.03029e-06
6494,7.0,29.0,0.00420863,  -514.025E-03,   64.4453E-03,       6.06961,-0.0442203,-0.013203,-9.76876e-07
6497,6.0,29.0,0.00426362,  -510.826E-03,   64.4452E-03,       6.14943,-0.0454411,-0.0135687,-2.38707e-06
6498,5.0,29.0,0.00431052,  -508.497E-03,   64.4451E-03,       6.21754,-0.0464837,-0.0138807,-3.17247e-06
6503,4.0,29.0,0.00434915,  -506.916E-03,   64.4451E-03,       6.27365,-0.0473434,-0.0141376,-3.35957e-06
6504,3.0,29.0,0.00437935,  -505.948E-03,   64.4450E-03,       6.31754,-0.0480163,-0.0143385,-3.01973e-06
6509,2.0,29.0,0.00440101,  -505.448E-03,   64.4450E-03,       6.34902,-0.0484991,-0.0144826,-2.25829e-06
6512,1.0,29.0,0.00441404,  -505.265E-03,   64.4450E-03,       6.36796,-0.0487897,-0.0145692,-1.20402e-06
6513,0.0,29.0,0.00441839,  -505.241E-03,   64.4450E-03,       6.37428,-0.0488868,-0.0145982,0.0
6518,-1.0,29.0,0.00441404,  -505.217E-03,   64.4450E-03,       6.36796,-0.0487897,-0.0145692,1.20402e-06
6519,-2.0,29.0,0.00440101,  -505.034E-03,   64.4450E-03,       6.34902,-0.0484991,-0.0144826,2.25829e-06
6524,-3.0,29.0,0.00437935,  -504.534E-03,   64.4450E-03,       6.31754,-0.0480163,-0.0143385,3.01973e-06
6527,-4.0,29.0,0.00434915,  -503.566E-03,   64.4451E-03,       6.27365,-0.0473434,-0.0141376,3.35957e-06
6528,-5.0,29.0,0.00431052,  -501.984E-03,   64.4451E-03,       6.21754,-0.0464837,-0.0138807,3.17247e-06
6533,-6.0,29.0,0.00426362,  -499.655E-03,   64.4452E-03,       6.14943,-0.0454411,-0.0135687,2.38707e-06
6534,-7.0,29.0,0.00420863,  -496.456E-03,   64.4453E-03,       6.06961,-0.0442203,-0.013203,9.76876e-07
6539,-8.0,29.0,0.00414578,  -492.278E-03,   64.4454E-03,       5.97839,-0.0428266,-0.0127851,-1.03029e-06
6542,-9.0,29.0,0.00407529,  -487.028E-03,   64.4456E-03,       5.87616,-0.0412663,-0.0123166,-3.5464e-06
6543,-10.0,29.0,0.00399747,  -480.630E-03,   64.4457E-03,       5.76333,-0.039546,-0.0117996,-6.42304e-06
6548,-11.0,29.0,0.0039126,  -473.025E-03,   64.4459E-03,       5.64035,-0.0376727,-0.0112361,-9.45877e-06
6549,-12.0,29.0,0.00382104,  -464.175E-03,   64.4461E-03,       5.50772,-0.0356541,-0.0106286,-1.24143e-05
6554,-13.0,29.0,0.00372312,  -454.060E-03,   64.4463E-03,       5.36597,-0.0334979,-0.00997935,-1.50349e-05
6557,-14.0,29.0,0.00361926,  -442.682E-03,   64.4465E-03,       5.21567,-0.0312126,-0.00929106,-1.70775e-05
6558,-15.0,29.0,0.00350984,  -430.059E-03,   64.4467E-03,       5.05742,-0.0288065,-0.0085664,-1.83398e-05
6563,-16.0,29.0,0.0033953,  -416.233E-03,   64.4469E-03,       4.89185,-0.0262885,-0.00780818,-1.86856e-05
6564,-17.0,29.0,0.0032761,  -401.263E-03,   64.4471E-03,       4.71960,-0.0236679,-0.00701931,-1.80643e-05
6569,-18.0,29.0,0.0031527,  -385.223E-03,   64.4473E-03,       4.54136,-0.0209542,-0.00620277,-1.6519e-05
6572,-19.0,29.0,0.00302559,  -368.209E-03,   64.4475E-03,       4.35783,-0.0181576,-0.00536168,-1.41836e-05
6573,-20.0,29.0,0.00289527,  -350.330E-03,   64.4477E-03,       4.16972,-0.0152885,-0.00449922,-1.12661e-05
6578,-21.0,29.0,0.00276224,  -331.706E-03,   64.4478E-03,       3.97778,-0.012358,-0.00361874,-8.02315e-06
6579,-22.0,29.0,0.00262704,  -312.473E-03,   64.4480E-03,       3.78275,-0.00937749,-0.00272365,-4.72768e-06
6584,-23.0,29.0,0.0024902,  -292.775E-03,   64.4481E-03,       3.58540,-0.00635907,-0.00181752,-1.63521e-06
6587,-24.0,29.0,0.00235224,  -272.762E-03,   64.4482E-03,       3.38650,-0.00331503,-0.000904002,1.04569e-06
6588,-25.0,29.0,0.00221372,  -252.590E-03,   64.4482E-03,       3.18682,-0.000257989,1.31472e-05,3.17472e-06
6593,-26.0,29.0,0.00207517,  -232.419E-03,   64.4483E-03,       2.98714,0.00279929,0.00093012,4.68977e-06
6594,-27.0,29.0,0.00193715,  -212.407E-03,   64.4483E-03,       2.78823,0.00584403,0.00184308,5.60502e-06
6599,-28.0,29.0,0.00180019,  -192.710E-03,   64.4482E-03,       2.59089,0.00886357,0.00274822,5.99787e-06
6602,-29.0,29.0,0.00166482,  -173.479E-03,   64.4482E-03,       2.39587,0.0118455,0.00364179,5.98961e-06
6603,-30.0,29.0,0.00153159,  -154.857E-03,   64.4481E-03,       2.20394,0.0147778,0.00452015,5.72121e-06
6608,-31.0,29.0,0.00140101,  -136.980E-03,   64.4480E-03,       2.01585,0.0176489,0.00537984,5.33333e-06
6609,-32.0,29.0,0.0012736,  -119.968E-03,   64.4478E-03,       1.83233,0.0204476,0.00621755,4.94613e-06
6614,-33.0,29.0,0.00114986,  -103.932E-03,   64.4477E-03,       1.65410,0.0231634,0.00703018,4.65212e-06
6617,-34.0,29.0,0.00103027,  -88.9639E-03,   64.4475E-03,       1.48187,0.0257863,0.00781481,4.50426e-06
6618,-35.0,29.0,0.0009152969999999999,  -75.1409E-03,   64.4472E-03,       1.31631,0.0283067,0.00856869,4.52202e-06
6623,-36.0,29.0,0.000805407,  -62.5215E-03,   64.4469E-03,       1.15808,0.0307154,0.00928916,4.67928e-06
6624,-37.0,29.0,0.000701028,  -51.1458E-03,   64.4466E-03,       1.00780,0.0330036,0.00997366,4.91753e-06
6629,-38.0,29.0,0.000602576,  -41.0342E-03,   64.4463E-03,   866.077E-03,0.0351627,0.0106196,5.12732e-06
6632,-39.0,29.0,0.0005104409999999999,  -32.1871E-03,   64.4459E-03,   733.472E-03,0.0371843,0.0112246,5.17368e-06
6633,-40.0,29.0,0.00042499300000000003,  -24.5855E-03,   64.4455E-03,   610.519E-03,0.0390602,0.0117861,4.88426e-06
6638,-41.0,29.0,0.00034657599999999997,  -18.1904E-03,   64.4451E-03,   497.717E-03,0.0407821,0.0123016,4.10386e-06
6639,-42.0,29.0,0.00027550599999999996,  -12.9439E-03,   64.4447E-03,   395.521E-03,0.0423422,0.0127688,2.71088e-06
6644,-43.0,29.0,0.00021207599999999998,  -8.76961E-03,   64.4444E-03,   304.350E-03,0.0437329,0.0131856,6.94706e-07
6647,-44.0,29.0,0.000156548,  -5.57432E-03,   64.4441E-03,   224.574E-03,0.044947,0.01355,-1.80782e-06
6648,-45.0,29.0,0.000109152,  -3.24900E-03,   64.4439E-03,   156.519E-03,0.0459781,0.0138601,-4.4778e-06
6653,-46.0,29.0,7.008909999999999e-05,  -1.67077E-03,   64.4438E-03,   100.464E-03,0.0468205,0.0141143,-6.80001e-06
6654,-47.0,29.0,3.9527800000000005e-05,  -704.750E-06,   64.4438E-03,   56.6354E-03,0.0474697,0.014311,-8.14531e-06
6659,-48.0,29.0,1.76009e-05,  -206.372E-06,   64.4438E-03,   25.2090E-03,0.0479224,0.0144488,-7.77632e-06
6662,-49.0,29.0,4.4052e-06,  -23.6999E-06,   64.4438E-03,   6.30751E-03,0.0481762,0.0145264,-4.98296e-06
6663,-50.0,29.0,0.0,  -13.2647E-42,   64.4438E-03,           -0.,0.0482532,0.0145499,-2.89364e-06
6668,50.0,28.0,0.0,      -1.01048,   64.4428E-03,           -0.,0.048261,0.0145507,2.4959e-06
